index,Y
5797,19
5798,8
5799,16
5800,9
5801,5
5802,26
5803,5
5804,3
5805,40
5806,6
5807,28
5808,0
5809,31
5810,35
5811,22
5812,13
5813,36
5814,22
5815,38
5816,22
5817,21
5818,44
5819,5
5820,30
5821,29
5822,36
5823,14
5824,20
5825,4
5826,22
5827,25
5828,31
5829,3
5830,24
5831,44
5832,35
5833,34
5834,40
5835,8
5836,4
5837,37
5838,20
5839,19
5840,38
5841,32
5842,20
5843,31
5844,29
5845,18
5846,28
5847,30
5848,21
5849,27
5850,34
5851,41
5852,36
5853,31
5854,12
5855,46
5856,14
5857,9
5858,2
5859,46
5860,13
5861,18
5862,40
5863,40
5864,46
5865,7
5866,28
5867,8
5868,9
5869,16
5870,16
5871,39
5872,35
5873,19
5874,10
5875,41
5876,26
5877,45
5878,15
5879,3
5880,20
5881,29
5882,9
5883,27
5884,32
5885,27
5886,22
5887,16
5888,14
5889,31
5890,5
5891,45
5892,33
5893,14
5894,32
5895,9
5896,31
5897,39
5898,25
5899,44
5900,11
5901,38
5902,37
5903,11
5904,24
5905,43
5906,32
5907,26
5908,17
5909,46
5910,29
5911,6
5912,15
5913,23
5914,15
5915,26
5916,20
5917,6
5918,2
5919,12
5920,11
5921,0
5922,40
5923,44
5924,7
5925,6
5926,18
5927,26
5928,16
5929,36
5930,26
5931,46
5932,40
5933,2
5934,9
5935,43
5936,25
5937,25
5938,17
5939,38
5940,43
5941,45
5942,28
5943,9
5944,13
5945,11
5946,7
5947,36
5948,4
5949,18
5950,4
5951,9
5952,38
5953,20
5954,7
5955,10
5956,40
5957,0
5958,2
5959,16
5960,38
5961,34
5962,2
5963,13
5964,9
5965,27
5966,44
5967,42
5968,32
5969,39
5970,4
5971,42
5972,24
5973,20
5974,21
5975,21
5976,40
5977,7
5978,19
5979,31
5980,38
5981,39
5982,15
5983,35
5984,40
5985,46
5986,11
5987,43
5988,31
5989,43
5990,7
5991,40
5992,5
5993,10
5994,4
5995,17
5996,23
5997,46
5998,30
5999,12
6000,35
6001,24
6002,18
6003,30
6004,10
6005,36
6006,35
6007,2
6008,31
6009,20
6010,28
6011,10
6012,7
6013,0
6014,22
6015,9
6016,22
6017,33
6018,4
6019,46
6020,3
6021,7
6022,26
6023,39
6024,15
6025,35
6026,42
6027,38
6028,16
6029,24
6030,26
6031,34
6032,23
6033,5
6034,26
6035,20
6036,19
6037,41
6038,10
6039,26
6040,18
6041,8
6042,27
6043,17
6044,11
6045,9
6046,0
6047,17
6048,26
6049,5
6050,40
6051,42
6052,22
6053,40
6054,40
6055,32
6056,11
6057,0
6058,13
6059,45
6060,30
6061,8
6062,6
6063,41
6064,18
6065,21
6066,7
6067,30
6068,23
6069,22
6070,9
6071,13
6072,32
6073,21
6074,35
6075,19
6076,36
6077,4
6078,9
6079,22
6080,9
6081,16
6082,42
6083,39
6084,18
6085,22
6086,26
6087,5
6088,18
6089,32
6090,19
6091,13
6092,35
6093,7
6094,39
6095,26
6096,6
6097,4
6098,15
6099,3
6100,23
6101,24
6102,10
6103,45
6104,41
6105,25
6106,8
6107,25
6108,34
6109,34
6110,10
6111,22
6112,33
6113,28
6114,19
6115,14
6116,8
6117,9
6118,24
6119,16
6120,2
6121,39
6122,29
6123,19
6124,45
6125,22
6126,46
6127,18
6128,41
6129,1
6130,9
6131,17
6132,22
6133,33
6134,29
6135,22
6136,9
6137,17
6138,14
6139,34
6140,0
6141,36
6142,28
6143,31
6144,36
6145,7
6146,38
6147,32
6148,24
6149,28
6150,42
6151,44
6152,4
6153,28
6154,12
6155,16
6156,10
6157,42
6158,25
6159,19
6160,34
6161,5
6162,12
6163,32
6164,39
6165,10
6166,36
6167,10
6168,28
6169,43
6170,24
6171,29
6172,11
6173,17
6174,16
6175,19
6176,32
6177,30
6178,6
6179,7
6180,43
6181,27
6182,20
6183,2
6184,30
6185,38
6186,39
6187,25
6188,10
6189,43
6190,22
6191,46
6192,36
6193,10
6194,37
6195,4
6196,6
6197,21
6198,11
6199,21
6200,8
6201,22
6202,45
6203,7
6204,2
6205,40
6206,16
6207,19
6208,25
6209,17
6210,43
6211,45
6212,22
6213,14
6214,43
6215,46
6216,12
6217,26
6218,8
6219,23
6220,33
6221,11
6222,21
6223,36
6224,17
6225,24
6226,27
6227,39
6228,7
6229,33
6230,43
6231,5
6232,1
6233,10
6234,30
6235,12
6236,1
6237,20
6238,4
6239,41
6240,4
6241,17
6242,0
6243,29
6244,35
6245,41
6246,36
6247,21
6248,18
6249,18
6250,10
6251,13
6252,0
6253,17
6254,25
6255,38
6256,28
6257,3
6258,9
6259,22
6260,16
6261,6
6262,34
6263,4
6264,39
6265,30
6266,7
6267,31
6268,37
6269,16
6270,13
6271,23
6272,30
6273,0
6274,20
6275,5
6276,9
6277,22
6278,34
6279,0
6280,24
6281,27
6282,19
6283,1
6284,37
6285,30
6286,28
6287,23
6288,19
6289,29
6290,30
6291,23
6292,40
6293,11
6294,12
6295,12
6296,27
6297,29
6298,26
6299,7
6300,3
6301,27
6302,4
6303,30
6304,39
6305,26
6306,16
6307,13
6308,3
6309,27
6310,30
6311,44
6312,36
6313,5
6314,33
6315,22
6316,26
6317,27
6318,15
6319,11
6320,22
6321,34
6322,27
6323,2
6324,27
6325,16
6326,26
6327,11
6328,21
6329,18
6330,40
6331,13
6332,9
6333,34
6334,26
6335,30
6336,29
6337,31
6338,9
6339,4
6340,0
6341,24
6342,18
6343,5
6344,10
6345,10
6346,29
6347,36
6348,3
6349,5
6350,5
6351,16
6352,43
6353,25
6354,13
6355,23
6356,4
6357,32
6358,36
6359,8
6360,26
6361,9
6362,11
6363,30
6364,40
6365,12
6366,14
6367,21
6368,36
6369,28
6370,20
6371,28
6372,32
6373,31
6374,29
6375,4
6376,17
6377,43
6378,21
6379,40
6380,12
6381,2
6382,30
6383,36
6384,11
6385,5
6386,21
6387,29
6388,6
6389,41
6390,6
6391,12
6392,7
6393,11
6394,43
6395,8
6396,44
6397,23
6398,7
6399,13
6400,24
6401,15
6402,46
6403,45
6404,25
6405,31
6406,14
6407,41
6408,2
6409,0
6410,21
6411,21
6412,26
6413,36
6414,26
6415,11
6416,15
6417,42
6418,7
6419,29
6420,21
6421,4
6422,38
6423,12
6424,27
6425,16
6426,34
6427,17
6428,14
6429,42
6430,31
6431,10
6432,5
6433,14
6434,14
6435,15
6436,35
6437,27
6438,31
6439,23
6440,1
6441,28
6442,16
6443,13
6444,24
6445,31
6446,30
6447,38
6448,21
6449,39
6450,4
6451,23
6452,37
6453,9
6454,46
6455,39
6456,25
6457,4
6458,27
6459,10
6460,20
6461,3
6462,12
6463,24
6464,23
6465,28
6466,41
6467,17
6468,45
6469,22
6470,37
6471,44
6472,24
6473,25
6474,34
6475,42
6476,29
6477,24
6478,20
6479,0
6480,18
6481,2
6482,30
6483,46
6484,42
6485,24
6486,17
6487,31
6488,34
6489,37
6490,40
6491,35
6492,20
6493,28
6494,40
6495,12
6496,29
6497,22
6498,42
6499,21
6500,39
6501,8
6502,42
6503,4
6504,12
6505,11
6506,27
6507,21
6508,9
6509,13
6510,2
6511,11
6512,10
6513,34
6514,19
6515,21
6516,2
6517,27
6518,12
6519,36
6520,26
6521,17
6522,40
6523,19
6524,4
6525,16
6526,10
6527,18
6528,0
6529,25
6530,42
6531,10
6532,11
6533,4
6534,21
6535,13
6536,11
6537,20
6538,8
6539,3
6540,4
6541,3
6542,22
6543,25
6544,7
6545,9
6546,4
6547,19
6548,10
6549,2
6550,10
6551,21
6552,34
6553,8
6554,25
6555,37
6556,44
6557,15
6558,28
6559,3
6560,40
6561,2
6562,46
6563,29
6564,22
6565,6
6566,5
6567,15
6568,37
6569,35
6570,18
6571,5
6572,16
6573,23
6574,41
6575,21
6576,42
6577,11
6578,10
6579,3
6580,17
6581,30
6582,42
6583,29
6584,4
6585,40
6586,13
6587,38
6588,9
6589,33
6590,36
6591,28
6592,30
6593,7
6594,40
6595,15
6596,30
6597,32
6598,45
6599,7
6600,25
6601,20
6602,43
6603,16
6604,19
6605,36
6606,24
6607,12
6608,24
6609,35
6610,25
6611,34
6612,32
6613,15
6614,34
6615,5
6616,27
6617,26
6618,19
6619,9
6620,36
6621,11
6622,4
6623,21
6624,0
6625,21
6626,12
6627,41
6628,44
6629,29
6630,28
6631,43
6632,42
6633,40
6634,8
6635,21
6636,45
6637,11
6638,26
6639,16
6640,14
6641,21
6642,13
6643,21
6644,12
6645,5
6646,14
6647,16
6648,27
6649,33
6650,44
6651,13
6652,35
6653,32
6654,15
6655,7
6656,8
6657,39
6658,17
6659,27
6660,36
6661,6
6662,42
6663,44
6664,13
6665,0
6666,6
6667,8
6668,4
6669,34
6670,35
6671,28
6672,24
6673,20
6674,4
6675,21
6676,12
6677,43
6678,34
6679,46
6680,30
6681,22
6682,19
6683,13
6684,45
6685,36
6686,5
6687,38
6688,26
6689,1
6690,22
6691,4
6692,29
6693,32
6694,8
6695,42
6696,27
6697,16
6698,24
6699,21
6700,29
6701,38
6702,26
6703,5
6704,37
6705,10
6706,0
6707,40
6708,20
6709,25
6710,7
6711,37
6712,31
6713,46
6714,40
6715,31
6716,14
6717,24
6718,21
6719,21
6720,38
6721,27
6722,20
6723,35
6724,8
6725,18
6726,32
6727,39
6728,23
6729,43
6730,29
6731,17
6732,0
6733,4
6734,21
6735,18
6736,30
6737,45
6738,28
6739,12
6740,22
6741,33
6742,2
6743,21
6744,35
6745,14
6746,10
6747,28
6748,45
6749,23
6750,39
6751,5
6752,5
6753,33
6754,9
6755,33
6756,4
6757,16
6758,21
6759,29
6760,26
6761,1
6762,23
6763,45
6764,16
6765,3
6766,24
6767,39
6768,46
6769,46
6770,10
6771,7
6772,9
6773,28
6774,37
6775,19
6776,6
6777,8
6778,6
6779,39
6780,27
6781,31
6782,11
6783,39
6784,23
6785,22
6786,29
6787,36
6788,15
6789,33
6790,34
6791,29
6792,2
6793,23
6794,10
6795,41
6796,41
6797,5
6798,8
6799,18
6800,9
6801,36
6802,45
6803,2
6804,43
6805,13
6806,35
6807,19
6808,40
6809,14
6810,9
6811,43
6812,19
6813,3
6814,6
6815,20
6816,2
6817,19
6818,5
6819,27
6820,2
6821,33
6822,39
6823,6
6824,37
6825,31
6826,43
6827,5
6828,10
6829,36
6830,18
6831,27
6832,34
6833,19
6834,45
6835,39
6836,6
6837,42
6838,41
6839,27
6840,33
6841,33
6842,12
6843,25
6844,24
6845,27
6846,33
6847,36
6848,31
6849,13
6850,21
6851,19
6852,40
6853,29
6854,35
6855,2
6856,8
6857,12
6858,16
6859,28
6860,44
6861,16
6862,3
6863,27
6864,16
6865,3
6866,7
6867,45
6868,7
6869,40
6870,40
6871,14
6872,22
6873,4
6874,11
6875,11
6876,5
6877,37
6878,38
6879,42
6880,41
6881,38
6882,37
6883,14
6884,27
6885,41
6886,14
6887,20
6888,0
6889,38
6890,12
6891,40
6892,22
6893,46
6894,24
6895,23
6896,33
6897,25
6898,21
6899,30
6900,24
6901,12
6902,34
6903,43
6904,35
6905,20
6906,25
6907,10
6908,31
6909,1
6910,33
6911,34
6912,32
6913,31
6914,29
6915,37
6916,18
6917,33
6918,12
6919,37
6920,25
6921,30
6922,38
6923,24
6924,18
6925,44
6926,33
6927,22
6928,16
6929,43
6930,9
6931,0
6932,16
6933,12
6934,32
6935,6
6936,31
6937,43
6938,26
6939,29
6940,19
6941,21
6942,24
6943,10
6944,21
6945,30
6946,28
6947,8
6948,36
6949,21
6950,27
6951,21
6952,21
6953,28
6954,17
6955,40
6956,35
6957,29
6958,2
6959,39
6960,42
6961,4
6962,35
6963,41
6964,19
6965,27
6966,33
6967,11
6968,21
6969,21
6970,34
6971,2
6972,13
6973,7
6974,0
6975,35
6976,39
6977,21
6978,34
6979,41
6980,40
6981,14
6982,26
6983,14
6984,7
6985,19
6986,3
6987,44
6988,6
6989,32
6990,24
6991,39
6992,39
6993,14
6994,40
6995,32
6996,16
6997,8
6998,12
6999,20
7000,7
7001,43
7002,3
7003,44
7004,4
7005,31
7006,45
7007,20
7008,30
7009,29
7010,42
7011,42
7012,41
7013,10
7014,32
7015,26
7016,37
7017,37
7018,8
7019,3
7020,7
7021,5
7022,28
7023,5
7024,23
7025,26
7026,26
7027,2
7028,40
7029,39
7030,24
7031,37
7032,11
7033,26
7034,27
7035,2
7036,35
7037,5
7038,45
7039,44
7040,28
7041,4
7042,7
7043,35
7044,30
7045,8
7046,34
7047,3
7048,46
7049,32
7050,28
7051,35
7052,29
7053,0
7054,5
7055,30
7056,27
7057,35
7058,7
7059,29
7060,40
7061,8
7062,9
7063,2
7064,28
7065,29
7066,29
7067,14
7068,37
7069,16
7070,10
7071,16
7072,28
7073,29
7074,25
7075,11
7076,10
7077,19
7078,42
7079,31
7080,22
7081,14
7082,29
7083,45
7084,45
7085,27
7086,40
7087,44
7088,45
7089,22
7090,12
7091,14
7092,37
7093,15
7094,46
7095,29
7096,28
7097,19
7098,21
7099,33
7100,41
7101,10
7102,32
7103,35
7104,45
7105,39
7106,20
7107,13
7108,37
7109,33
7110,21
7111,15
7112,38
7113,39
7114,43
7115,19
7116,18
7117,12
7118,31
7119,31
7120,33
7121,42
7122,25
7123,21
7124,27
7125,26
7126,17
7127,11
7128,5
7129,3
7130,16
7131,39
7132,46
7133,21
7134,19
7135,27
7136,24
7137,36
7138,16
7139,0
7140,28
7141,7
7142,15
7143,21
7144,21
7145,34
7146,24
7147,33
7148,36
7149,27
7150,4
7151,7
7152,32
7153,38
7154,14
7155,29
7156,35
7157,18
7158,22
7159,5
7160,2
7161,28
7162,21
7163,9
7164,34
7165,14
7166,40
7167,32
7168,6
7169,27
7170,4
7171,39
7172,39
7173,14
7174,26
7175,14
7176,17
7177,33
7178,4
7179,23
7180,21
7181,17
7182,32
7183,16
7184,18
7185,3
7186,24
7187,45
7188,43
7189,2
7190,21
7191,16
7192,33
7193,0
7194,42
7195,6
7196,10
7197,35
7198,22
7199,37
7200,40
7201,45
7202,5
7203,9
7204,21
7205,29
7206,31
7207,16
7208,5
7209,21
7210,4
7211,29
7212,11
7213,26
7214,35
7215,20
7216,28
7217,36
7218,9
7219,29
7220,31
7221,12
7222,39
7223,22
7224,42
7225,19
7226,21
7227,17
7228,15
7229,32
7230,19
7231,9
7232,5
7233,26
7234,17
7235,25
7236,21
7237,21
7238,29
7239,30
7240,41
7241,6
7242,25
7243,10
7244,35
7245,27
7246,8
7247,42
7248,42
7249,25
7250,38
7251,33
7252,7
7253,18
7254,0
7255,42
7256,21
7257,39
7258,36
7259,13
7260,26
7261,34
7262,37
7263,26
7264,18
7265,26
7266,19
7267,29
7268,14
7269,45
7270,13
7271,29
7272,37
7273,29
7274,43
7275,29
7276,12
7277,36
7278,19
7279,44
7280,24
7281,29
7282,45
7283,14
7284,4
7285,31
7286,35
7287,46
7288,26
7289,16
7290,22
7291,16
7292,2
7293,26
7294,31
7295,22
7296,37
7297,31
7298,16
7299,34
7300,44
7301,4
7302,38
7303,9
7304,36
7305,20
7306,33
7307,39
7308,33
7309,30
7310,33
7311,15
7312,21
7313,38
7314,9
7315,24
7316,8
7317,2
7318,4
7319,18
7320,22
7321,7
7322,26
7323,24
7324,17
7325,24
7326,33
7327,34
7328,3
7329,26
7330,35
7331,20
7332,14
7333,27
7334,21
7335,10
7336,20
7337,23
7338,41
7339,14
7340,43
7341,26
7342,9
7343,17
7344,43
7345,33
7346,25
7347,43
7348,37
7349,29
7350,7
7351,42
7352,22
7353,28
7354,8
7355,9
7356,35
7357,2
7358,44
7359,1
7360,15
7361,38
7362,14
7363,8
7364,25
7365,13
7366,34
7367,40
7368,24
7369,8
7370,36
7371,21
7372,33
7373,46
7374,13
7375,7
7376,46
7377,5
7378,20
7379,10
7380,25
7381,0
7382,27
7383,31
7384,26
7385,5
7386,0
7387,29
7388,35
7389,0
7390,30
7391,9
7392,13
7393,3
7394,43
7395,4
7396,21
7397,39
7398,38
7399,13
7400,37
7401,45
7402,0
7403,39
7404,23
7405,20
7406,5
7407,44
7408,3
7409,4
7410,35
7411,17
7412,3
7413,43
7414,6
7415,44
7416,11
7417,17
7418,24
7419,2
7420,38
7421,7
7422,8
7423,21
7424,27
7425,14
7426,41
7427,14
7428,27
7429,20
7430,34
7431,36
7432,12
7433,10
7434,26
7435,3
7436,24
7437,29
7438,46
7439,45
7440,7
7441,28
7442,26
7443,23
7444,25
7445,14
7446,25
7447,20
7448,14
7449,21
7450,5
7451,9
7452,31
7453,28
7454,13
7455,38
7456,19
7457,11
7458,24
7459,20
7460,36
7461,41
7462,46
7463,19
7464,16
7465,6
7466,12
7467,44
7468,28
7469,13
7470,15
7471,11
7472,7
7473,35
7474,43
7475,40
7476,9
7477,28
7478,18
7479,21
7480,36
7481,18
7482,46
7483,37
7484,18
7485,22
7486,35
7487,42
7488,11
7489,15
7490,43
7491,28
7492,25
7493,41
7494,46
7495,1
7496,2
7497,24
7498,3
7499,21
7500,19
7501,33
7502,0
7503,46
7504,19
7505,35
7506,35
7507,39
7508,33
7509,9
7510,31
7511,21
7512,2
7513,31
7514,38
7515,24
7516,17
7517,30
7518,17
7519,22
7520,29
7521,3
7522,11
7523,41
7524,22
7525,41
7526,30
7527,16
7528,18
7529,44
7530,38
7531,46
7532,30
7533,31
7534,13
7535,28
7536,31
7537,25
7538,0
7539,26
7540,19
7541,12
7542,5
7543,6
7544,4
7545,44
7546,20
7547,34
7548,46
7549,23
7550,44
7551,18
7552,13
7553,39
7554,46
7555,27
7556,5
7557,21
7558,36
7559,11
7560,31
7561,35
7562,27
7563,7
7564,41
7565,37
7566,19
7567,34
7568,38
7569,45
7570,22
7571,38
7572,28
7573,27
7574,13
7575,4
7576,17
7577,2
7578,0
7579,11
7580,41
7581,42
7582,33
7583,21
7584,33
7585,46
7586,46
7587,42
7588,36
7589,0
7590,34
7591,41
7592,9
7593,21
7594,35
7595,18
7596,14
7597,27
7598,22
7599,34
7600,26
7601,33
7602,39
7603,19
7604,21
7605,10
7606,9
7607,16
7608,39
7609,26
7610,21
7611,8
7612,46
7613,27
7614,31
7615,46
7616,17
7617,28
7618,33
7619,6
7620,40
7621,46
7622,14
7623,43
7624,21
7625,5
7626,45
7627,40
7628,23
7629,21
7630,2
7631,45
7632,27
7633,33
7634,37
7635,23
7636,25
7637,20
7638,4
7639,8
7640,16
7641,26
7642,30
7643,8
7644,42
7645,42
7646,9
7647,21
7648,27
7649,17
7650,29
7651,10
7652,17
7653,6
7654,11
7655,5
7656,15
7657,22
7658,21
7659,27
7660,45
7661,45
7662,5
7663,31
7664,21
7665,5
7666,24
7667,31
7668,39
7669,35
7670,19
7671,37
7672,17
7673,24
7674,26
7675,6
7676,13
7677,26
7678,7
7679,36
7680,39
7681,18
7682,21
7683,20
7684,23
7685,25
7686,9
7687,20
7688,7
7689,8
7690,26
7691,16
7692,29
7693,43
7694,37
7695,4
7696,6
7697,25
7698,35
7699,32
7700,42
7701,24
7702,15
7703,35
7704,28
7705,4
7706,18
7707,10
7708,11
7709,15
7710,0
7711,20
7712,10
7713,40
7714,12
7715,16
7716,16
7717,13
7718,40
7719,10
7720,24
7721,4
7722,21
7723,26
7724,23
7725,14
7726,27
7727,13
7728,27
7729,37
7730,20
7731,9
7732,36
7733,29
7734,21
7735,26
7736,9
7737,27
7738,20
7739,6
7740,46
7741,21
7742,17
7743,27
7744,29
7745,18
7746,29
7747,42
7748,11
7749,38
7750,20
7751,36
7752,3
7753,24
7754,35
7755,26
7756,0
7757,45
7758,34
7759,20
7760,40
7761,42
7762,21
7763,40
7764,0
7765,28
7766,10
7767,27
7768,5
7769,41
7770,46
7771,26
7772,22
7773,34
7774,45
7775,3
7776,27
7777,7
7778,43
7779,33
7780,38
7781,11
7782,1
7783,36
7784,25
7785,7
7786,39
7787,46
7788,23
7789,8
7790,19
7791,2
7792,14
7793,18
7794,4
7795,3
7796,22
7797,3
7798,11
7799,1
7800,18
7801,43
7802,8
7803,35
7804,4
7805,45
7806,9
7807,29
7808,19
7809,23
7810,37
7811,40
7812,11
7813,38
7814,31
7815,12
7816,23
7817,8
7818,26
7819,11
7820,23
7821,9
7822,11
7823,4
7824,31
7825,29
7826,21
7827,32
7828,7
7829,0
7830,9
7831,21
7832,43
7833,18
7834,7
7835,20
7836,45
7837,34
7838,14
7839,9
7840,0
7841,6
7842,33
7843,24
7844,23
7845,40
7846,9
7847,38
7848,42
7849,16
7850,42
7851,29
7852,36
7853,34
7854,20
7855,24
7856,13
7857,4
7858,21
7859,11
7860,38
7861,23
7862,38
7863,22
7864,36
7865,22
7866,40
7867,29
7868,35
7869,12
7870,24
7871,0
7872,42
7873,31
7874,27
7875,10
7876,9
7877,40
7878,3
7879,21
7880,38
7881,32
7882,13
7883,11
7884,22
7885,17
7886,9
7887,9
7888,6
7889,34
7890,12
7891,27
7892,19
7893,15
7894,2
7895,14
7896,45
7897,1
7898,34
7899,37
7900,29
7901,36
7902,43
7903,37
7904,0
7905,26
7906,20
7907,9
7908,14
7909,8
7910,4
7911,21
7912,3
7913,43
7914,4
7915,17
7916,40
7917,21
7918,23
7919,12
7920,34
7921,0
7922,34
7923,24
7924,7
7925,27
7926,9
7927,12
7928,43
7929,16
7930,46
7931,4
7932,15
7933,6
7934,25
7935,25
7936,32
7937,37
7938,43
7939,0
7940,0
7941,3
7942,26
7943,25
7944,0
7945,29
7946,15
7947,25
7948,21
7949,29
7950,42
7951,8
7952,19
7953,22
7954,13
7955,13
7956,5
7957,36
7958,15
7959,14
7960,42
7961,9
7962,34
7963,38
7964,17
7965,20
7966,17
7967,9
7968,45
7969,15
7970,4
7971,36
7972,4
7973,34
7974,26
7975,25
7976,32
7977,26
7978,26
7979,18
7980,9
7981,40
7982,3
7983,5
7984,28
7985,6
7986,32
7987,8
7988,33
7989,12
7990,6
7991,20
7992,15
7993,8
7994,12
7995,26
7996,5
7997,28
7998,37
7999,41
8000,29
8001,20
8002,4
8003,4
8004,26
8005,20
8006,12
8007,16
8008,12
8009,0
8010,17
8011,14
8012,2
8013,5
8014,34
8015,26
8016,44
8017,12
8018,39
8019,5
8020,38
8021,3
8022,26
8023,1
8024,22
8025,35
8026,44
8027,21
8028,17
8029,16
8030,12
8031,10
8032,21
8033,23
8034,24
8035,14
8036,25
8037,13
8038,41
8039,19
8040,29
8041,22
8042,28
8043,28
8044,22
8045,21
8046,37
8047,45
8048,41
8049,29
8050,20
8051,16
8052,46
8053,10
8054,36
8055,1
8056,13
8057,41
8058,2
8059,35
8060,30
8061,13
8062,33
8063,25
8064,18
8065,43
8066,40
8067,25
8068,19
8069,10
8070,18
8071,7
8072,21
8073,13
8074,42
8075,19
8076,16
8077,33
8078,46
8079,35
8080,6
8081,10
8082,22
8083,21
8084,7
8085,0
8086,40
8087,17
8088,0
8089,32
8090,37
8091,18
8092,26
8093,21
8094,33
8095,34
8096,21
8097,33
8098,18
8099,24
8100,35
8101,29
8102,12
8103,25
8104,17
8105,0
8106,9
8107,4
8108,46
8109,9
8110,18
8111,3
8112,30
8113,45
8114,26
8115,0
8116,9
8117,4
8118,9
8119,8
8120,21
8121,9
8122,33
8123,18
8124,19
8125,33
8126,29
8127,15
8128,46
8129,37
8130,6
8131,26
8132,39
8133,15
8134,40
8135,21
8136,19
8137,17
8138,39
8139,11
8140,31
8141,27
8142,3
8143,20
8144,19
8145,40
8146,16
8147,31
8148,25
8149,29
8150,11
8151,26
8152,38
8153,31
8154,34
8155,26
8156,5
8157,22
8158,42
8159,9
8160,10
8161,38
8162,4
8163,2
8164,22
8165,27
8166,37
8167,17
8168,30
8169,3
8170,20
8171,18
8172,30
8173,39
8174,26
8175,37
8176,21
8177,30
8178,32
8179,19
8180,43
8181,20
8182,29
8183,6
8184,21
8185,31
8186,25
8187,25
8188,23
8189,13
8190,32
8191,33
8192,19
8193,41
8194,29
8195,26
8196,10
8197,38
8198,36
8199,41
8200,22
8201,9
8202,40
8203,21
8204,5
8205,39
8206,5
8207,13
8208,17
8209,46
8210,32
8211,18
8212,22
8213,45
8214,35
8215,7
8216,34
8217,46
8218,35
8219,19
8220,37
8221,32
8222,27
8223,24
8224,34
8225,22
8226,13
8227,31
8228,44
8229,19
8230,45
8231,33
8232,28
8233,10
8234,11
8235,16
8236,8
8237,31
8238,17
8239,24
8240,29
8241,43
8242,38
8243,21
8244,10
8245,18
8246,39
8247,3
8248,4
8249,21
8250,40
8251,4
8252,38
8253,8
8254,7
8255,28
8256,8
8257,34
8258,6
8259,29
8260,24
8261,0
8262,20
8263,17
8264,31
8265,19
8266,23
8267,33
8268,24
8269,11
8270,37
8271,35
8272,28
8273,17
8274,22
8275,23
8276,8
8277,18
8278,11
8279,21
8280,41
8281,33
8282,2
8283,33
8284,34
8285,35
8286,36
8287,5
8288,46
8289,26
8290,38
8291,21
8292,10
8293,30
8294,8
8295,28
8296,25
8297,26
8298,6
8299,38
8300,7
8301,12
8302,39
8303,21
8304,12
8305,42
8306,22
8307,0
8308,28
8309,7
8310,4
8311,41
8312,35
8313,46
8314,13
8315,0
8316,3
8317,8
8318,21
8319,45
8320,21
8321,5
8322,19
8323,31
8324,40
8325,30
8326,43
8327,26
8328,22
8329,3
8330,13
8331,27
8332,29
8333,14
8334,23
8335,9
8336,11
8337,46
8338,36
8339,24
8340,20
8341,33
8342,42
8343,29
8344,20
8345,6
8346,37
8347,38
8348,23
8349,10
8350,2
8351,17
8352,16
8353,29
8354,37
8355,21
8356,28
8357,16
8358,41
8359,16
8360,46
8361,22
8362,22
8363,40
8364,21
8365,2
8366,35
8367,36
8368,5
8369,29
8370,40
8371,28
8372,13
8373,41
8374,37
8375,4
8376,9
8377,16
8378,40
8379,14
8380,31
8381,20
8382,17
8383,43
8384,0
8385,8
8386,31
8387,33
8388,42
8389,40
8390,17
8391,30
8392,38
8393,20
8394,3
8395,42
8396,7
8397,28
8398,19
8399,33
8400,17
8401,23
8402,38
8403,23
8404,35
8405,31
8406,12
8407,40
8408,33
8409,40
8410,34
8411,22
8412,38
8413,27
8414,26
8415,21
8416,46
8417,30
8418,6
8419,5
8420,37
8421,38
8422,46
8423,15
8424,7
8425,30
8426,15
8427,15
8428,46
8429,19
8430,4
8431,6
8432,38
8433,28
8434,24
8435,35
8436,46
8437,42
8438,23
8439,14
8440,7
8441,17
8442,34
8443,36
8444,17
8445,16
8446,42
8447,7
8448,4
8449,36
8450,10
8451,3
8452,6
8453,36
8454,20
8455,3
8456,29
8457,0
8458,30
8459,5
8460,21
8461,14
8462,8
8463,41
8464,2
8465,8
8466,37
8467,22
8468,43
8469,32
8470,33
8471,40
8472,25
8473,38
8474,23
8475,37
8476,28
8477,25
8478,23
8479,35
8480,39
8481,34
8482,29
8483,46
8484,13
8485,9
8486,16
8487,37
8488,34
8489,39
8490,21
8491,7
8492,40
8493,21
8494,31
8495,33
8496,37
8497,33
8498,38
8499,3
8500,21
8501,17
8502,28
8503,28
8504,13
8505,14
8506,12
8507,26
8508,14
8509,12
8510,2
8511,17
8512,34
8513,40
8514,40
8515,17
8516,17
8517,43
8518,46
8519,36
8520,39
8521,18
8522,27
8523,16
8524,29
8525,7
8526,46
8527,10
8528,6
8529,45
8530,7
8531,24
8532,3
8533,0
8534,0
8535,3
8536,6
8537,35
8538,7
8539,4
8540,23
8541,32
8542,11
8543,6
8544,13
8545,42
8546,5
8547,0
8548,42
8549,2
8550,5
8551,0
8552,9
8553,34
8554,36
8555,29
8556,45
8557,46
8558,17
8559,10
8560,6
8561,29
8562,8
8563,21
8564,31
8565,24
8566,19
8567,29
8568,34
8569,0
8570,10
8571,34
8572,10
8573,41
8574,25
8575,9
8576,29
8577,34
8578,34
8579,6
8580,33
8581,12
8582,46
8583,35
8584,37
8585,15
8586,37
8587,22
8588,3
8589,0
8590,27
8591,28
8592,2
8593,11
8594,46
8595,30
